Model,frame,Prompt_Style,Sample_Size,ev_a,p_a,ev_b,p_b,y_a,y_b,x_a,x_b,ratio_a_False,ratio_a_True,n_valid_False,n_valid_True,average_first_option_rate,n_valid_total
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.5714285714285714,0.625,7.0,8.0,0.4732142857142857,15.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.875,0.0,8.0,6.0,0.9375,14.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.25,5.0,4.0,0.875,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,0.6,8.0,5.0,0.7,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.9,0.3333333333333333,10.0,6.0,0.7833333333333334,16.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.3333333333333333,0.3333333333333333,3.0,6.0,0.5,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.6666666666666666,0.75,6.0,4.0,0.4583333333333333,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.5714285714285714,0.25,7.0,4.0,0.6607142857142857,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.6,0.4,5.0,5.0,0.6,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,1.0,0.6666666666666666,7.0,3.0,0.6666666666666667,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.5,0.8333333333333334,4.0,6.0,0.3333333333333333,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.5,0.0,4.0,3.0,0.75,7.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.6666666666666666,1.0,3.0,3.0,0.3333333333333333,6.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.8,0.5,5.0,4.0,0.65,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.75,0.0,8.0,5.0,0.875,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.5,0.75,4.0,4.0,0.375,8.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.75,0.1666666666666666,4.0,6.0,0.7916666666666667,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.5,0.3333333333333333,2.0,3.0,0.5833333333333334,5.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.8888888888888888,0.2222222222222222,9.0,9.0,0.8333333333333333,18.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.7857142857142857,0.2857142857142857,14.0,14.0,0.75,28.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.875,0.2,8.0,10.0,0.8375,18.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.875,0.5555555555555556,8.0,9.0,0.6597222222222222,17.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.375,0.5,8.0,6.0,0.4375,14.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.5714285714285714,0.5555555555555556,7.0,9.0,0.5079365079365079,16.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.6666666666666666,0.5,6.0,6.0,0.5833333333333333,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.1428571428571428,5.0,7.0,0.9285714285714286,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,0.1428571428571428,5.0,7.0,0.9285714285714286,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.4,0.125,5.0,8.0,0.6375,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.2,0.2857142857142857,5.0,7.0,0.4571428571428572,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.5,0.8,4.0,5.0,0.35,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.6666666666666666,0.6666666666666666,6.0,6.0,0.5,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.3333333333333333,0.5,6.0,8.0,0.4166666666666666,14.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.6,0.4285714285714285,5.0,7.0,0.5857142857142856,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.8,0.5,5.0,6.0,0.65,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.5,0.4285714285714285,4.0,7.0,0.5357142857142857,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.5714285714285714,0.5,7.0,6.0,0.5357142857142857,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.6666666666666666,0.3333333333333333,6.0,6.0,0.6666666666666667,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.4,0.6,5.0,5.0,0.4,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.6666666666666666,0.75,3.0,8.0,0.4583333333333333,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.75,0.4,4.0,5.0,0.675,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.6666666666666666,0.1428571428571428,6.0,7.0,0.7619047619047619,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.8,0.3333333333333333,10.0,6.0,0.7333333333333334,16.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.5384615384615384,0.4285714285714285,13.0,14.0,0.554945054945055,27.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.8888888888888888,0.2857142857142857,9.0,7.0,0.8015873015873016,16.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.4285714285714285,0.875,7.0,8.0,0.2767857142857143,15.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.6666666666666666,0.5555555555555556,6.0,9.0,0.5555555555555556,15.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.8571428571428571,0.6666666666666666,7.0,6.0,0.5952380952380952,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.8571428571428571,0.25,7.0,8.0,0.8035714285714286,15.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,5.0,6.0,1.0,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.5,0.0,6.0,7.0,0.75,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.8,0.3,5.0,10.0,0.75,15.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.6666666666666666,0.3333333333333333,3.0,6.0,0.6666666666666667,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.4444444444444444,0.6666666666666666,9.0,3.0,0.3888888888888889,12.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.375,0.4,8.0,5.0,0.4875,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.4285714285714285,0.3333333333333333,7.0,6.0,0.5476190476190477,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.8571428571428571,0.75,7.0,4.0,0.5535714285714286,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.6,0.6,5.0,5.0,0.5,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.25,0.6666666666666666,4.0,6.0,0.2916666666666667,10.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.3333333333333333,0.2857142857142857,6.0,7.0,0.5238095238095238,13.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.4285714285714285,0.75,7.0,4.0,0.3392857142857143,11.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,1.0,0.25,1.0,4.0,0.875,5.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.8333333333333334,1.0,6.0,2.0,0.4166666666666667,8.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.75,0.4,4.0,5.0,0.675,9.0
Qwen/Qwen2.5-Math-7B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.6666666666666666,0.125,6.0,8.0,0.7708333333333333,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.2857142857142857,0.7142857142857143,7.0,7.0,0.2857142857142857,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.4705882352941176,0.5384615384615384,17.0,13.0,0.4660633484162896,30.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.5555555555555556,0.5714285714285714,9.0,7.0,0.4920634920634921,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.5,0.8333333333333334,8.0,6.0,0.3333333333333333,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.5714285714285714,0.5,7.0,6.0,0.5357142857142857,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.7142857142857143,0.4285714285714285,7.0,7.0,0.6428571428571428,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.2222222222222222,0.7142857142857143,9.0,7.0,0.2539682539682539,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.5714285714285714,0.3333333333333333,7.0,3.0,0.6190476190476191,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,1.0,0.8,2.0,5.0,0.6,7.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.8,0.5714285714285714,5.0,7.0,0.6142857142857143,12.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.0,0.6666666666666666,1.0,3.0,0.1666666666666666,4.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.75,0.0,4.0,3.0,0.875,7.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.8,0.5,5.0,4.0,0.65,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.75,0.8,4.0,5.0,0.475,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.5,0.1666666666666666,4.0,6.0,0.6666666666666667,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.6666666666666666,3.0,3.0,0.5,6.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.6666666666666666,1.0,3.0,3.0,0.3333333333333333,6.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.8333333333333334,0.0,6.0,3.0,0.9166666666666669,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.2,1.0,5.0,2.0,0.1,7.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.75,1.0,4.0,1.0,0.375,5.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,1.0,0.8,3.0,5.0,0.6,8.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.5,1.0,2.0,2.0,0.25,4.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,math_reasoning_one,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.3333333333333333,0.8333333333333334,3.0,6.0,0.2499999999999999,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.4444444444444444,0.5,9.0,6.0,0.4722222222222222,15.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.375,0.5882352941176471,16.0,17.0,0.3933823529411764,33.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.5555555555555556,0.5714285714285714,9.0,7.0,0.4920634920634921,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.375,0.5714285714285714,8.0,7.0,0.4017857142857143,15.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.3333333333333333,0.375,6.0,8.0,0.4791666666666666,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.5,0.5,8.0,4.0,0.5,12.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.3333333333333333,0.5714285714285714,6.0,7.0,0.3809523809523809,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.5,0.4285714285714285,6.0,7.0,0.5357142857142857,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,0.6,0.4285714285714285,5.0,7.0,0.5857142857142856,12.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.0,0.5555555555555556,4.0,9.0,0.2222222222222222,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.8571428571428571,0.5,7.0,6.0,0.6785714285714286,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.6666666666666666,0.4,6.0,5.0,0.6333333333333333,11.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.625,0.75,8.0,4.0,0.4375,12.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.25,0.75,8.0,8.0,0.25,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.5,0.125,6.0,8.0,0.6875,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.2857142857142857,0.8571428571428571,7.0,7.0,0.2142857142857143,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.25,6.0,4.0,0.7083333333333333,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.75,6.0,4.0,0.4583333333333333,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.5,0.6666666666666666,4.0,3.0,0.4166666666666667,7.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.75,0.8571428571428571,4.0,7.0,0.4464285714285714,11.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.6666666666666666,0.8333333333333334,3.0,6.0,0.4166666666666666,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.5,0.5,4.0,4.0,0.5,8.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,no_explanation,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,6.0,0.0,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.3333333333333333,0.5714285714285714,9.0,7.0,0.3809523809523809,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.3846153846153846,0.4285714285714285,13.0,14.0,0.478021978021978,27.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.4285714285714285,0.7142857142857143,7.0,7.0,0.3571428571428571,14.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.3333333333333333,0.5714285714285714,9.0,7.0,0.3809523809523809,16.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.5,0.4,10.0,5.0,0.55,15.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.5,0.4285714285714285,8.0,7.0,0.5357142857142857,15.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.2,0.5,5.0,8.0,0.35,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.6,1.0,5.0,5.0,0.3,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,1.0,0.8,5.0,5.0,0.6,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.75,0.3333333333333333,4.0,3.0,0.7083333333333334,7.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.8333333333333334,0.6666666666666666,6.0,6.0,0.5833333333333334,12.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.3333333333333333,1.0,3.0,5.0,0.1666666666666666,8.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.6666666666666666,0.6666666666666666,9.0,6.0,0.5,15.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.625,0.4,8.0,5.0,0.6125,13.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.5,0.5,4.0,6.0,0.5,10.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.5,0.4,6.0,5.0,0.55,11.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.1666666666666666,1.0,6.0,2.0,0.0833333333333333,8.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.5,1.0,4.0,4.0,0.25,8.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.4285714285714285,0.5,7.0,2.0,0.4642857142857143,9.0
Qwen/Qwen2.5-Math-7B-Instruct,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.8,0.6666666666666666,5.0,3.0,0.5666666666666667,8.0
